At1g76290	AMP-dependent synthetase and ligase family protein
At1g76300	snRNP core protein SMD3
At1g76310	CYCLIN B2;4
At1g76320	FAR1-related sequence 4
At1g76330	pre-tRNA
At1g76340	golgi nucleotide sugar transporter 3
At1g76350	Plant regulator RWP-RK family protein
At1g76360	Protein kinase superfamily protein
At1g76370	Protein kinase superfamily protein
At1g76380	DNA-binding bromodomain-containing protein
At1g76390	ARM repeat superfamily protein
At1g76400	Ribophorin I
At1g76405	unknown protein
At1g76410	RING/U-box superfamily protein
At1g76420	NAC (No Apical Meristem) domain transcriptional regulator superfamily protein
At1g76430	phosphate transporter 1;9
At1g76440	HSP20-like chaperones superfamily protein
At1g76450	Photosystem II reaction center PsbP family protein
At1g76460	RNA-binding (RRM/RBD/RNP motifs) family protein
At1g76470	NAD(P)-binding Rossmann-fold superfamily protein
At1g76480	unknown protein
At1g76490	hydroxy methylglutaryl CoA reductase 1
At1g76500	Predicted AT-hook DNA-binding family protein
At1g76510	ARID/BRIGHT DNA-binding domain-containing protein
At1g76520	Auxin efflux carrier family protein
At1g76530	Auxin efflux carrier family protein
At1g76540	cyclin-dependent kinase B2;1
At1g76550	Phosphofructokinase family protein
At1g76560	CP12 domain-containing protein 3
At1g76570	Chlorophyll A-B binding family protein
At1g76580	Squamosa promoter-binding protein-like (SBP domain) transcription factor family protein
At1g76590	PLATZ transcription factor family protein
At1g76600	unknown protein
At1g76610	Protein of unknown function, DUF617
At1g76620	Protein of unknown function, DUF547
At1g76630	Tetratricopeptide repeat (TPR)-like superfamily protein
At1g76640	Calcium-binding EF-hand family protein
At1g76650	calmodulin-like 38
At1g76660	unknown protein
At1g76670	Nucleotide-sugar transporter family protein
At1g76680	12-oxophytodienoate reductase 1
At1g76690	12-oxophytodienoate reductase 2
At1g76700	DNAJ heat shock N-terminal domain-containing protein
At1g76705	calmodulin binding
At1g76710	SET domain group 26
At1g76720	eukaryotic translation initiation factor 2 (eIF-2) family protein
At1g76728	unknown protein
At1g76730	NagB/RpiA/CoA transferase-like superfamily protein
At1g76740	unknown protein
At1g76750	Protein of unknown function (DUF1278)
At1g76760	thioredoxin Y1
At1g76770	HSP20-like chaperones superfamily protein
At1g76780	HSP20-like chaperones superfamily protein
At1g76790	O-methyltransferase family protein
At1g76800	Vacuolar iron transporter (VIT) family protein
At1g76810	eukaryotic translation initiation factor 2 (eIF-2) family protein
At1g76820	eukaryotic translation initiation factor 2 (eIF-2) family protein
At1g76830	F-box and associated interaction domains-containing protein
At1g76840	unknown protein
At1g76850	exocyst complex component sec5
At1g76860	Small nuclear ribonucleoprotein family protein
At1g76870	unknown protein
At1g76878	other RNA
At1g76880	Duplicated homeodomain-like superfamily protein
At1g76890	Duplicated homeodomain-like superfamily protein
At1g76892	other RNA
At1g76900	tubby like protein 1
At1g76910	unknown protein
At1g76911	pseudogene
At1g76920	F-box family protein
At1g76930	extensin 4
At1g76940	RNA-binding (RRM/RBD/RNP motifs) family protein
At1g76950	Regulator of chromosome condensation (RCC1) family with FYVE zinc finger domain
At1g76952	inflorescence deficient in abscission (IDA)-like 5
At1g76954	Defensin-like (DEFL) family protein
At1g76955	Expressed protein
At1g76960	unknown protein
At1g76965	unknown protein
At1g76970	Target of Myb protein 1
At1g76980	unknown protein
At1g76990	ACT domain repeat 3
At1g76994	unknown protein
At1g77000	RNI-like superfamily protein
At1g77010	Pentatricopeptide repeat (PPR) superfamily protein
At1g77020	DNAJ heat shock N-terminal domain-containing protein
At1g77030	hydrolases, acting on acid anhydrides, in phosphorus-containing anhydrides;ATP-dependent helicases;nucleic acid binding;ATP binding;RNA binding;helicases
At1g77040	pre-tRNA
At1g77060	Phosphoenolpyruvate carboxylase family protein
At1g77080	K-box region and MADS-box transcription factor family protein 
At1g77090	Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein
At1g77093	Defensin-like (DEFL) family protein
At1g77095	transposable element gene
At1g77100	Peroxidase superfamily protein
At1g77110	Auxin efflux carrier family protein
At1g77120	alcohol dehydrogenase 1
At1g77122	Uncharacterised protein family UPF0090
At1g77130	plant glycogenin-like starch initiation protein 2
At1g77131	pseudogene
At1g77138	other RNA
At1g77140	vacuolar protein sorting 45
At1g77145	Protein of unknown function (DUF506) 
At1g77150	Pentatricopeptide repeat (PPR) superfamily protein
At1g77160	Protein of unknown function (DUF506) 
At1g77170	Tetratricopeptide repeat (TPR)-like superfamily protein
At1g77180	chromatin protein family
At1g77190	pre-tRNA
At1g77200	Integrase-type DNA-binding superfamily protein
At1g77210	sugar transporter 14
At1g77220	Protein of unknown function (DUF300)
At1g77230	Tetratricopeptide repeat (TPR)-like superfamily protein
At1g77235	MIR402; miRNA
At1g77240	AMP-dependent synthetase and ligase family protein
At1g77250	RING/FYVE/PHD-type zinc finger family protein
At1g77260	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
At1g77270	unknown protein
At1g77280	Protein kinase protein with adenine nucleotide alpha hydrolases-like domain
At1g77290	Glutathione S-transferase family protein
At1g77300	histone methyltransferases(H3-K4 specific);histone methyltransferases(H3-K36 specific)
At1g77310	unknown protein
At1g77320	transcription coactivators
At1g77330	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
At1g77340	Pentatricopeptide repeat (PPR) superfamily protein
At1g77350	unknown protein
At1g77360	Tetratricopeptide repeat (TPR)-like superfamily protein
At1g77370	Glutaredoxin family protein
At1g77380	amino acid permease 3
At1g77390	CYCLIN A1;2
At1g77400	unknown protein
At1g77405	Pentatricopeptide repeat (PPR) superfamily protein
At1g77410	beta-galactosidase 16
At1g77420	alpha/beta-Hydrolases superfamily protein
At1g77440	20S proteasome beta subunit C2
At1g77450	NAC domain containing protein 32
At1g77460	Armadillo/beta-catenin-like repeat ; C2 calcium/lipid-binding domain (CaLB) protein
At1g77470	replication factor C subunit 3
At1g77480	Eukaryotic aspartyl protease family protein
At1g77490	thylakoidal ascorbate peroxidase
At1g77500	Protein of unknown function (DUF630 and DUF632)
At1g77510	PDI-like 1-2
At1g77520	O-methyltransferase family protein
At1g77525	unknown protein
At1g77530	O-methyltransferase family protein
At1g77540	Acyl-CoA N-acyltransferases (NAT) superfamily protein
At1g77550	tubulin-tyrosine ligases;tubulin-tyrosine ligases
At1g77560	pre-tRNA
At1g77570	Winged helix-turn-helix transcription repressor DNA-binding
At1g77580	Plant protein of unknown function (DUF869)
At1g77590	long chain acyl-CoA synthetase 9
At1g77600	ARM repeat superfamily protein
At1g77610	EamA-like transporter family protein
At1g77620	P-loop containing nucleoside triphosphate hydrolases superfamily protein
At1g77630	Peptidoglycan-binding LysM domain-containing protein
At1g77640	Integrase-type DNA-binding superfamily protein
At1g77650	F-box associated ubiquitination effector family protein
At1g77655	unknown protein
At1g77660	Histone H3 K4-specific methyltransferase SET7/9 family protein
At1g77670	Pyridoxal phosphate (PLP)-dependent transferases superfamily protein
At1g77680	Ribonuclease II/R family protein
At1g77682	Plant thionin family protein
At1g77690	like AUX1 3
At1g77700	Pathogenesis-related thaumatin superfamily protein
At1g77710	unknown protein
At1g77720	putative protein kinase 1
At1g77730	Pleckstrin homology (PH) domain superfamily protein
At1g77740	phosphatidylinositol-4-phosphate 5-kinase 2
At1g77746	unknown protein
At1g77750	Ribosomal protein S13/S18 family
At1g77760	nitrate reductase 1
At1g77765	unknown protein
At1g77770	Protein of unknown function (DUF1644)
At1g77780	Glycosyl hydrolase superfamily protein
At1g77790	Glycosyl hydrolase superfamily protein
At1g77800	PHD finger family protein
At1g77810	Galactosyltransferase family protein
At1g77815	unknown protein
At1g77820	transposable element gene
At1g77830	RING/U-box superfamily protein
At1g77840	Translation initiation factor IF2/IF5
At1g77850	auxin response factor 17
At1g77855	unknown protein
At1g77860	Rhomboid-related intramembrane serine protease family protein
At1g77870	membrane-anchored ubiquitin-fold protein 5 precursor
At1g77880	Galactose oxidase/kelch repeat superfamily protein
At1g77885	unknown protein
At1g77890	DNA-directed RNA polymerase II protein
At1g77910	unknown protein
At1g77920	bZIP transcription factor family protein
At1g77930	Chaperone DnaJ-domain superfamily protein
At1g77932	Protein of unknown function (DUF3049)
At1g77940	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein
At1g77950	AGAMOUS-like 67
At1g77960	unknown protein
At1g77980	AGAMOUS-like 66
At1g77990	STAS domain / Sulfate transporter family
At1g77992	other RNA
At1g78000	sulfate transporter 1;2
At1g78010	tRNA modification GTPase, putative
At1g78020	Protein of unknown function (DUF581)
At1g78030	unknown protein
At1g78040	Pollen Ole e 1 allergen and extensin family protein
At1g78050	phosphoglycerate/bisphosphoglycerate mutase
At1g78060	Glycosyl hydrolase family protein
At1g78070	Transducin/WD40 repeat-like superfamily protein
At1g78080	related to AP2 4
At1g78090	trehalose-6-phosphate phosphatase
At1g78095	transposable element gene
At1g78100	F-box family protein
At1g78110	unknown protein
At1g78120	Tetratricopeptide repeat (TPR)-like superfamily protein
At1g78130	Major facilitator superfamily protein
At1g78140	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
At1g78150	unknown protein
At1g78160	pumilio 7
At1g78170	unknown protein
At1g78172	unknown protein
At1g78180	Mitochondrial substrate carrier family protein
At1g78190	Trm112p-like protein
At1g78200	Protein phosphatase 2C family protein
At1g78206	MIR775a; miRNA
At1g78210	alpha/beta-Hydrolases superfamily protein
At1g78220	general regulatory factor 13
At1g78230	Outer arm dynein light chain 1 protein
At1g78240	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
At1g78250	pre-tRNA
At1g78260	RNA-binding (RRM/RBD/RNP motifs) family protein
At1g78265	other RNA
At1g78270	UDP-glucosyl transferase 85A4
At1g78280	transferases, transferring glycosyl groups
At1g78290	Protein kinase superfamily protein
At1g78300	general regulatory factor 2
At1g78310	VQ motif-containing protein
At1g78320	glutathione S-transferase TAU 23
At1g78330	pseudogene
At1g78340	glutathione S-transferase TAU 22
At1g78350	transposable element gene
At1g78355	transposable element gene
At1g78360	glutathione S-transferase TAU 21
At1g78370	glutathione S-transferase TAU 20
At1g78380	glutathione S-transferase TAU 19
At1g78390	nine-cis-epoxycarotenoid dioxygenase 9
At1g78400	Pectin lyase-like superfamily protein
At1g78410	VQ motif-containing protein
At1g78420	RING/U-box superfamily protein
At1g78430	ROP interactive partner 2
At1g78440	Arabidopsis thaliana gibberellin 2-oxidase 1
At1g78450	SOUL heme-binding family protein
At1g78460	SOUL heme-binding family protein
At1g78470	unknown protein
At1g78476	unknown protein
At1g78478	MIR833a; miRNA
At1g78480	Prenyltransferase family protein
At1g78490	cytochrome P450, family 708, subfamily A, polypeptide 3
At1g78500	Terpenoid cyclases family protein
At1g78510	solanesyl diphosphate synthase 1
At1g78520	Carbohydrate-binding X8 domain superfamily protein
At1g78530	Protein kinase superfamily protein
At1g78540	SH2 domain protein B
At1g78550	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
At1g78560	Sodium Bile acid symporter family
At1g78570	rhamnose biosynthesis 1
At1g78580	trehalose-6-phosphate synthase
At1g78590	NAD(H) kinase 3
At1g78600	light-regulated zinc finger protein 1
At1g78610	mechanosensitive channel of small conductance-like 6
At1g78620	Protein of unknown function DUF92, transmembrane
At1g78630	Ribosomal protein L13 family protein
At1g78640	unknown protein
At1g78650	DNA-directed DNA polymerases
At1g78660	gamma-glutamyl hydrolase 1
At1g78670	gamma-glutamyl hydrolase 3
At1g78680	gamma-glutamyl hydrolase 2
At1g78690	Phospholipid/glycerol acyltransferase family protein
At1g78700	BES1/BZR1 homolog 4
At1g78710	TRICHOME BIREFRINGENCE-LIKE 42
At1g78720	SecY protein transport family protein
At1g78730	FBD, F-box, Skp2-like and Leucine Rich Repeat domains containing protein
At1g78740	RNI-like superfamily protein
At1g78750	F-box/RNI-like superfamily protein
At1g78760	F-box/RNI-like superfamily protein
At1g78770	anaphase promoting complex 6
At1g78780	pathogenesis-related family protein
At1g78790	unknown protein
At1g78800	UDP-Glycosyltransferase superfamily protein
At1g78810	unknown protein
At1g78815	Protein of unknown function (DUF640)
At1g78820	D-mannose binding lectin protein with Apple-like carbohydrate-binding domain
At1g78830	Curculin-like (mannose-binding) lectin family protein
At1g78840	F-box/RNI-like/FBD-like domains-containing protein
At1g78850	D-mannose binding lectin protein with Apple-like carbohydrate-binding domain
At1g78860	D-mannose binding lectin protein with Apple-like carbohydrate-binding domain
At1g78865	unknown protein
At1g78870	ubiquitin-conjugating enzyme 35
At1g78880	Ubiquitin-specific protease family C19-related protein
At1g78882	conserved peptide upstream open reading frame 56
At1g78890	unknown protein
At1g78895	Reticulon family protein
At1g78900	vacuolar ATP synthase subunit A
At1g78910	Pseudouridine synthase family protein
At1g78915	Tetratricopeptide repeat (TPR)-like superfamily protein
At1g78920	vacuolar H+-pyrophosphatase 2
At1g78922	unknown protein
At1g78930	Mitochondrial transcription termination factor family protein
At1g78940	Protein kinase protein with adenine nucleotide alpha hydrolases-like domain
At1g78950	Terpenoid cyclases family protein
At1g78955	camelliol C synthase 1
At1g78960	lupeol synthase 2
At1g78970	lupeol synthase 1
At1g78980	STRUBBELIG-receptor family 5
At1g78990	HXXXD-type acyl-transferase family protein
At1g78995	unknown protein
At1g79000	histone acetyltransferase of the CBP family 1
At1g79010	Alpha-helical ferredoxin
At1g79020	Enhancer of polycomb-like transcription factor protein
At1g79030	Chaperone DnaJ-domain superfamily protein
At1g79040	photosystem II subunit R
At1g79050	recA DNA recombination family protein
At1g79060	unknown protein
At1g79070	SNARE-associated protein-related
At1g79075	other RNA
At1g79080	Pentatricopeptide repeat (PPR) superfamily protein
At1g79090	unknown protein
At1g79100	arginine/serine-rich protein-related
At1g79110	zinc ion binding
At1g79120	Ubiquitin carboxyl-terminal hydrolase family protein
At1g79130	SAUR-like auxin-responsive protein family 
At1g79150	binding
At1g79160	unknown protein
At1g79170	unknown protein
At1g79180	myb domain protein 63
At1g79190	ARM repeat superfamily protein
At1g79200	unknown protein
At1g79210	N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein
At1g79220	Mitochondrial transcription termination factor family protein
At1g79230	mercaptopyruvate sulfurtransferase 1
At1g79240	pre-tRNA
At1g79245	pseudogene
At1g79250	AGC kinase 1.7
At1g79260	unknown protein
At1g79270	evolutionarily conserved C-terminal region 8
At1g79280	nuclear pore anchor
At1g79290	pre-tRNA
At1g79300	pre-tRNA
At1g79310	metacaspase 7
At1g79320	metacaspase 6
At1g79330	metacaspase 5
At1g79340	metacaspase 4
At1g79350	RING/FYVE/PHD zinc finger superfamily protein
